account_value,date
9591.964959665456,2023-03-24 23:40:00
9571.019990417877,2023-03-24 23:45:00
9575.268280779937,2023-03-24 23:50:00
9576.692810390958,2023-03-24 23:55:00
9577.216724824973,2023-03-25 00:00:00
9570.683220625142,2023-03-25 00:05:00
9573.476871394583,2023-03-25 00:10:00
9584.901247669677,2023-03-25 00:15:00
9578.266483729849,2023-03-25 00:20:00
9574.839931741426,2023-03-25 00:25:00
9573.690556970309,2023-03-25 00:30:00
9555.621563360313,2023-03-25 00:35:00
9540.225529323885,2023-03-25 00:40:00
9530.15651982985,2023-03-25 00:45:00
9514.053423576126,2023-03-25 00:50:00
9532.997920780103,2023-03-25 00:55:00
9532.878835115353,2023-03-25 01:00:00
9540.408478035997,2023-03-25 01:05:00
9537.041461886387,2023-03-25 01:10:00
9528.57215737752,2023-03-25 01:15:00
9526.779977647582,2023-03-25 01:20:00
9540.061833541313,2023-03-25 01:25:00
9542.555915007066,2023-03-25 01:30:00
9553.641024099508,2023-03-25 01:35:00
9563.86571394197,2023-03-25 01:40:00
9561.621467538247,2023-03-25 01:45:00
9549.549962083916,2023-03-25 01:50:00
9548.7742451515,2023-03-25 01:55:00
9552.622642395565,2023-03-25 02:00:00
9545.818130234102,2023-03-25 02:05:00
9553.553599572699,2023-03-25 02:10:00
9553.474109644214,2023-03-25 02:15:00
9575.361866555879,2023-03-25 02:20:00
9573.230151930371,2023-03-25 02:25:00
9568.613452355781,2023-03-25 02:30:00
9571.144376736947,2023-03-25 02:35:00
9573.241030689696,2023-03-25 02:40:00
9567.173887040386,2023-03-25 02:45:00
9555.916170842418,2023-03-25 02:50:00
9550.008352972338,2023-03-25 02:55:00
9546.573866385588,2023-03-25 03:00:00
9542.492889372328,2023-03-25 03:05:00
9545.735780368963,2023-03-25 03:10:00
9540.180758066246,2023-03-25 03:15:00
9534.61014394618,2023-03-25 03:20:00
9522.65367496885,2023-03-25 03:25:00
9530.262128496537,2023-03-25 03:30:00
9502.667579862245,2023-03-25 03:35:00
9504.42395982794,2023-03-25 03:40:00
9506.474212526748,2023-03-25 03:45:00
9526.829111177543,2023-03-25 03:50:00
9520.036934870848,2023-03-25 03:55:00
9520.897007145802,2023-03-25 04:00:00
9515.626116270045,2023-03-25 04:05:00
9502.302397585283,2023-03-25 04:10:00
9511.249471878478,2023-03-25 04:15:00
9494.77818391181,2023-03-25 04:20:00
9501.614738838742,2023-03-25 04:25:00
9500.04724899895,2023-03-25 04:30:00
9500.420018789539,2023-03-25 04:35:00
9506.383790747144,2023-03-25 04:40:00
9507.473342874864,2023-03-25 04:45:00
9519.39788626931,2023-03-25 04:50:00
9541.140643052528,2023-03-25 04:55:00
9539.913619713258,2023-03-25 05:00:00
9537.192083254526,2023-03-25 05:05:00
9534.698708563516,2023-03-25 05:10:00
9526.318947200545,2023-03-25 05:15:00
9525.727308592715,2023-03-25 05:20:00
9505.328197023342,2023-03-25 05:25:00
9511.722902912566,2023-03-25 05:30:00
9521.618764759818,2023-03-25 05:35:00
9532.764255887489,2023-03-25 05:40:00
9552.989767534056,2023-03-25 05:45:00
9544.742438426236,2023-03-25 05:50:00
9537.965640878598,2023-03-25 05:55:00
9535.916424022087,2023-03-25 06:00:00
9541.39299223862,2023-03-25 06:05:00
9533.829460630337,2023-03-25 06:10:00
9532.885319175939,2023-03-25 06:15:00
9539.262370988497,2023-03-25 06:20:00
9538.087259106705,2023-03-25 06:25:00
9539.363048335532,2023-03-25 06:30:00
9561.853529646765,2023-03-25 06:35:00
9543.256986770552,2023-03-25 06:40:00
9540.85474730126,2023-03-25 06:45:00
9543.101095589916,2023-03-25 06:50:00
9540.231624787966,2023-03-25 06:55:00
9543.507989365527,2023-03-25 07:00:00
9530.305178855278,2023-03-25 07:05:00
9557.683302970448,2023-03-25 07:10:00
9553.535921562681,2023-03-25 07:15:00
9533.817134962896,2023-03-25 07:20:00
9529.177813233951,2023-03-25 07:25:00
9531.002701173344,2023-03-25 07:30:00
9539.015319600025,2023-03-25 07:35:00
9542.089055246035,2023-03-25 07:40:00
9538.45948063589,2023-03-25 07:45:00
9542.11397349305,2023-03-25 07:50:00
9546.480215987036,2023-03-25 07:55:00
9527.966493269125,2023-03-25 08:00:00
9515.590509551088,2023-03-25 08:05:00
9519.470989186237,2023-03-25 08:10:00
9516.690571744957,2023-03-25 08:15:00
9523.457119751047,2023-03-25 08:20:00
9526.925464825103,2023-03-25 08:25:00
9560.749922991463,2023-03-25 08:30:00
9581.296606236765,2023-03-25 08:35:00
9583.897872752765,2023-03-25 08:40:00
9579.386014258185,2023-03-25 08:45:00
9589.4842985364,2023-03-25 08:50:00
9594.080544799932,2023-03-25 08:55:00
9594.156287275473,2023-03-25 09:00:00
9622.460945593188,2023-03-25 09:05:00
9601.580938163617,2023-03-25 09:10:00
9587.589545554141,2023-03-25 09:15:00
9594.066511047404,2023-03-25 09:20:00
9601.208917520413,2023-03-25 09:25:00
9599.596789177278,2023-03-25 09:30:00
9597.853112065266,2023-03-25 09:35:00
9584.579064693819,2023-03-25 09:40:00
9583.117322300892,2023-03-25 09:45:00
9580.736974798809,2023-03-25 09:50:00
9557.19610144458,2023-03-25 09:55:00
9562.689041358002,2023-03-25 10:00:00
9555.395217424104,2023-03-25 10:05:00
9547.033379034916,2023-03-25 10:10:00
9550.086377021591,2023-03-25 10:15:00
9556.613734480361,2023-03-25 10:20:00
9570.828485428761,2023-03-25 10:25:00
9578.398145338813,2023-03-25 10:30:00
9588.06569985024,2023-03-25 10:35:00
9606.76052822567,2023-03-25 10:40:00
9629.633411291758,2023-03-25 10:45:00
9647.842550965916,2023-03-25 10:50:00
9618.337001924583,2023-03-25 10:55:00
9618.768272764453,2023-03-25 11:00:00
9605.646583873251,2023-03-25 11:05:00
9606.796886318098,2023-03-25 11:10:00
9590.53902340255,2023-03-25 11:15:00
9594.68775648422,2023-03-25 11:20:00
9618.092199031034,2023-03-25 11:25:00
9604.427196676354,2023-03-25 11:30:00
9610.514183379182,2023-03-25 11:35:00
9606.967019446114,2023-03-25 11:40:00
9593.591645376304,2023-03-25 11:45:00
9584.647714424947,2023-03-25 11:50:00
9584.76365844212,2023-03-25 11:55:00
9584.656621827551,2023-03-25 12:00:00
9590.300203242668,2023-03-25 12:05:00
9590.0822491648,2023-03-25 12:10:00
9556.093544086883,2023-03-25 12:15:00
9555.401570545206,2023-03-25 12:20:00
9538.004227584372,2023-03-25 12:25:00
9525.607158579598,2023-03-25 12:30:00
9525.503698211382,2023-03-25 12:35:00
9547.31955440245,2023-03-25 12:40:00
9554.656616756389,2023-03-25 12:45:00
9554.794172724107,2023-03-25 12:50:00
9550.198578037985,2023-03-25 12:55:00
9548.481858019897,2023-03-25 13:00:00
9553.592120603094,2023-03-25 13:05:00
9556.177942454437,2023-03-25 13:10:00
9555.054797868946,2023-03-25 13:15:00
9560.323454637299,2023-03-25 13:20:00
9553.477818233589,2023-03-25 13:25:00
9522.906992095777,2023-03-25 13:30:00
9532.627355647752,2023-03-25 13:35:00
9535.104319016258,2023-03-25 13:40:00
9533.8093555773,2023-03-25 13:45:00
9525.954586874166,2023-03-25 13:50:00
9507.360938576232,2023-03-25 13:55:00
9446.835810860464,2023-03-25 14:00:00
9443.083403012077,2023-03-25 14:05:00
9442.426336734365,2023-03-25 14:10:00
9453.484922690162,2023-03-25 14:15:00
9452.40052255086,2023-03-25 14:20:00
9413.947282280544,2023-03-25 14:25:00
9432.776166119495,2023-03-25 14:30:00
9422.462372703025,2023-03-25 14:35:00
9428.520220764496,2023-03-25 14:40:00
9399.535660545149,2023-03-25 14:45:00
9392.31197903342,2023-03-25 14:50:00
9387.548108260999,2023-03-25 14:55:00
9394.96011254556,2023-03-25 15:00:00
9420.420219892929,2023-03-25 15:05:00
9420.04003485895,2023-03-25 15:10:00
9440.748726576785,2023-03-25 15:15:00
9436.964118633787,2023-03-25 15:20:00
9446.290063686589,2023-03-25 15:25:00
9446.603296996871,2023-03-25 15:30:00
9469.233415495375,2023-03-25 15:35:00
9479.448283607135,2023-03-25 15:40:00
9480.529086193214,2023-03-25 15:45:00
9465.553321028869,2023-03-25 15:50:00
9463.236531862089,2023-03-25 15:55:00
9467.513140828529,2023-03-25 16:00:00
9474.216894697467,2023-03-25 16:05:00
9476.003996476004,2023-03-25 16:10:00
9481.59812694497,2023-03-25 16:15:00
9485.320655366251,2023-03-25 16:20:00
9474.045290596554,2023-03-25 16:25:00
9479.656848738263,2023-03-25 16:30:00
9460.580995920369,2023-03-25 16:35:00
9452.568906915405,2023-03-25 16:40:00
9446.21696469001,2023-03-25 16:45:00
9452.550991140823,2023-03-25 16:50:00
9459.071304916959,2023-03-25 16:55:00
9467.685349671165,2023-03-25 17:00:00
9489.57535064734,2023-03-25 17:05:00
9511.350648775913,2023-03-25 17:10:00
9501.028325022527,2023-03-25 17:15:00
9497.292007160107,2023-03-25 17:20:00
9498.288648611375,2023-03-25 17:25:00
9493.941126236687,2023-03-25 17:30:00
9490.11514974005,2023-03-25 17:35:00
9499.835878706344,2023-03-25 17:40:00
9497.138312687346,2023-03-25 17:45:00
9493.589629262307,2023-03-25 17:50:00
9484.66016274191,2023-03-25 17:55:00
9480.200331714073,2023-03-25 18:00:00
9484.21409658871,2023-03-25 18:05:00
9486.947915289471,2023-03-25 18:10:00
9494.884159796755,2023-03-25 18:15:00
9490.992736138174,2023-03-25 18:20:00
9487.875138359288,2023-03-25 18:25:00
9497.766616216073,2023-03-25 18:30:00
9504.297444510528,2023-03-25 18:35:00
9509.177292779306,2023-03-25 18:40:00
9505.231839565107,2023-03-25 18:45:00
9506.420549547891,2023-03-25 18:50:00
9506.039381642857,2023-03-25 18:55:00
9507.609581399032,2023-03-25 19:00:00
9492.117049199709,2023-03-25 19:05:00
9490.844674435923,2023-03-25 19:10:00
9482.403213895777,2023-03-25 19:15:00
9485.786267060112,2023-03-25 19:20:00
9488.019559373626,2023-03-25 19:25:00
9504.82484300531,2023-03-25 19:30:00
9517.687959585706,2023-03-25 19:35:00
9548.367177932332,2023-03-25 19:40:00
9571.726695171217,2023-03-25 19:45:00
9570.957195217083,2023-03-25 19:50:00
9560.333989579896,2023-03-25 19:55:00
9559.045351929286,2023-03-25 20:00:00
9564.990510883401,2023-03-25 20:05:00
9565.07500290058,2023-03-25 20:10:00
9570.126844738492,2023-03-25 20:15:00
9577.371356095146,2023-03-25 20:20:00
9576.095825696657,2023-03-25 20:25:00
9588.753615190157,2023-03-25 20:30:00
9588.99592461414,2023-03-25 20:35:00
9586.077557926246,2023-03-25 20:40:00
9573.831707733343,2023-03-25 20:45:00
9580.217858288654,2023-03-25 20:50:00
9574.485594432124,2023-03-25 20:55:00
9572.982288866559,2023-03-25 21:00:00
9578.817514922686,2023-03-25 21:05:00
9571.048966976323,2023-03-25 21:10:00
9576.411760550807,2023-03-25 21:15:00
9578.806970324586,2023-03-25 21:20:00
9575.450037483046,2023-03-25 21:25:00
9578.87679310448,2023-03-25 21:30:00
9580.512660921582,2023-03-25 21:35:00
9573.627060088436,2023-03-25 21:40:00
9569.696586207965,2023-03-25 21:45:00
9572.517552697727,2023-03-25 21:50:00
9574.448141259172,2023-03-25 21:55:00
9572.545095463463,2023-03-25 22:00:00
9569.822586200455,2023-03-25 22:05:00
9576.697627916554,2023-03-25 22:10:00
9574.198282784739,2023-03-25 22:15:00
9571.624687978097,2023-03-25 22:20:00
9571.008808339158,2023-03-25 22:25:00
9562.683750359187,2023-03-25 22:30:00
9566.39404441602,2023-03-25 22:35:00
9564.771330675849,2023-03-25 22:40:00
9563.048679842572,2023-03-25 22:45:00
9556.455529299596,2023-03-25 22:50:00
9559.60808116726,2023-03-25 22:55:00
9558.576781857082,2023-03-25 23:00:00
9550.53423706881,2023-03-25 23:05:00
9556.162502762892,2023-03-25 23:10:00
9556.971762460687,2023-03-25 23:15:00
9557.412360262046,2023-03-25 23:20:00
9554.116842660676,2023-03-25 23:25:00
9554.538559614191,2023-03-25 23:30:00
9549.596502348255,2023-03-25 23:35:00
9548.89329077936,2023-03-25 23:40:00
9550.159760366449,2023-03-25 23:45:00
9549.542332729468,2023-03-25 23:50:00
9561.16010579757,2023-03-25 23:55:00
9559.57843482233,2023-03-26 00:00:00
9556.552649481067,2023-03-26 00:05:00
9564.012473542163,2023-03-26 00:10:00
9553.144167728791,2023-03-26 00:15:00
9549.179944702903,2023-03-26 00:20:00
9548.82547114111,2023-03-26 00:25:00
9550.307618846962,2023-03-26 00:30:00
9550.633925398359,2023-03-26 00:35:00
9557.085927514056,2023-03-26 00:40:00
9564.267195615837,2023-03-26 00:45:00
9593.881293575385,2023-03-26 00:50:00
9591.974557218322,2023-03-26 00:55:00
9583.957825924377,2023-03-26 01:00:00
9573.615409180591,2023-03-26 01:05:00
9579.703523269813,2023-03-26 01:10:00
9577.852598711024,2023-03-26 01:15:00
