account_value,date
9969.033653558594,2023-03-24 18:45:00
10024.758775628907,2023-03-24 18:50:00
10024.758775628907,2023-03-24 18:55:00
10060.122795404297,2023-03-24 19:00:00
10029.045323480468,2023-03-24 19:05:00
9993.681303705078,2023-03-24 19:10:00
9990.466392816406,2023-03-24 19:15:00
9993.681303705078,2023-03-24 19:20:00
9993.681303705078,2023-03-24 19:25:00
10029.045323480468,2023-03-24 19:30:00
10044.048240960938,2023-03-24 19:35:00
10018.328953851562,2023-03-24 19:40:00
10063.337706292969,2023-03-24 19:45:00
10029.045323480468,2023-03-24 19:50:00
10029.045323480468,2023-03-24 19:55:00
9999.039488519531,2023-03-24 20:00:00
9978.678386224608,2023-03-24 20:05:00
9981.893297113282,2023-03-24 20:10:00
9969.033653558594,2023-03-24 20:15:00
9956.174010003906,2023-03-24 20:20:00
9945.457640375,2023-03-24 20:25:00
9939.027818597655,2023-03-24 20:30:00
9939.027818597655,2023-03-24 20:35:00
9933.669633783202,2023-03-24 20:40:00
9913.308531488281,2023-03-24 20:45:00
9913.308531488281,2023-03-24 20:50:00
9915.451805414063,2023-03-24 20:55:00
9917.595079339844,2023-03-24 21:00:00
9934.741270746094,2023-03-24 21:05:00
9934.741270746094,2023-03-24 21:10:00
9949.744188226563,2023-03-24 21:15:00
9969.033653558594,2023-03-24 21:20:00
9969.033653558594,2023-03-24 21:25:00
9980.82166015039,2023-03-24 21:30:00
10012.97076903711,2023-03-24 21:35:00
10015.11404296289,2023-03-24 21:40:00
10015.11404296289,2023-03-24 21:45:00
9969.033653558594,2023-03-24 21:50:00
9944.38600341211,2023-03-24 21:55:00
9939.027818597655,2023-03-24 22:00:00
9962.603831781249,2023-03-24 22:05:00
9962.603831781249,2023-03-24 22:10:00
9924.024901117187,2023-03-24 22:15:00
9903.663798822265,2023-03-24 22:20:00
9890.804155267579,2023-03-24 22:25:00
9890.804155267579,2023-03-24 22:30:00
9890.804155267579,2023-03-24 22:35:00
9890.804155267579,2023-03-24 22:40:00
9849.010313714844,2023-03-24 22:45:00
9866.156505121095,2023-03-24 22:50:00
9866.156505121095,2023-03-24 22:55:00
9894.019066156248,2023-03-24 23:00:00
9894.019066156248,2023-03-24 23:05:00
9849.010313714844,2023-03-24 23:10:00
9852.225224603517,2023-03-24 23:15:00
9879.016148675782,2023-03-24 23:20:00
9879.016148675782,2023-03-24 23:25:00
9879.016148675782,2023-03-24 23:30:00
9922.953264154297,2023-03-24 23:35:00
9926.168175042969,2023-03-24 23:40:00
9926.168175042969,2023-03-24 23:45:00
9939.027818597655,2023-03-24 23:50:00
9982.964934076172,2023-03-24 23:55:00
9939.027818597655,2023-03-25 00:00:00
9933.669633783202,2023-03-25 00:05:00
9933.669633783202,2023-03-25 00:10:00
9933.669633783202,2023-03-25 00:15:00
9933.669633783202,2023-03-25 00:20:00
9951.887462152343,2023-03-25 00:25:00
9949.744188226563,2023-03-25 00:30:00
9949.744188226563,2023-03-25 00:35:00
9906.878709710936,2023-03-25 00:40:00
9895.09070311914,2023-03-25 00:45:00
